"시군구명","월","분류","유입지","매출건수","매출금액합계","데이터기준일"
"창원시 의창구","5","교육","경기","6","144000","20240101"
"창원시 의창구","5","교육","경남","4310","404662483","20240101"
"창원시 의창구","5","교육","부산","3","34200","20240101"
"창원시 의창구","5","교육","서울","3","65770","20240101"
"창원시 의창구","5","기타","강원","13","168000","20240101"
"창원시 의창구","5","기타","경남","2696","137847241","20240101"
"창원시 의창구","5","기타","서울","175","11293561","20240101"
"창원시 의창구","5","기타","울산","10","155000","20240101"
"창원시 의창구","5","기타","충북","3","33000","20240101"
"창원시 의창구","5","내구재","경기","9","26200","20240101"
"창원시 의창구","5","내구재","경남","1960","88807166","20240101"
"창원시 의창구","5","내구재","경북","4","1960","20240101"
"창원시 의창구","5","내구재","대구","17","2730","20240101"
"창원시 의창구","5","내구재","대전","3","1377000","20240101"
"창원시 의창구","5","내구재","부산","287","105380","20240101"
"창원시 의창구","5","내구재","서울","38","114030","20240101"
"창원시 의창구","5","내구재","울산","33","12770","20240101"
"창원시 의창구","5","내구재","전남","12","13300","20240101"
"창원시 의창구","5","내구재","충남","4","20100","20240101"
"창원시 의창구","5","레포츠/문화/취미","강원","12","80800","20240101"
"창원시 의창구","5","레포츠/문화/취미","경기","180","2087200","20240101"
"창원시 의창구","5","레포츠/문화/취미","경남","15199","311404372","20240101"
"창원시 의창구","5","레포츠/문화/취미","경북","652","82392800","20240101"
"창원시 의창구","5","레포츠/문화/취미","광주","7","36500","20240101"
"창원시 의창구","5","레포츠/문화/취미","대구","52","1737000","20240101"
"창원시 의창구","5","레포츠/문화/취미","대전","8","39900","20240101"
"창원시 의창구","5","레포츠/문화/취미","부산","515","6135600","20240101"
"창원시 의창구","5","레포츠/문화/취미","서울","95","715600","20240101"
"창원시 의창구","5","레포츠/문화/취미","울산","31","2063700","20240101"
"창원시 의창구","5","레포츠/문화/취미","인천","16","782400","20240101"
"창원시 의창구","5","레포츠/문화/취미","전남","61","233400","20240101"
"창원시 의창구","5","레포츠/문화/취미","전북","17","72800","20240101"
"창원시 의창구","5","레포츠/문화/취미","제주","11","40300","20240101"
"창원시 의창구","5","레포츠/문화/취미","충남","9","38000","20240101"
"창원시 의창구","5","레포츠/문화/취미","충북","4","14000","20240101"
"창원시 의창구","5","서비스","강원","9","40000","20240101"
"창원시 의창구","5","서비스","경기","12","246800","20240101"
"창원시 의창구","5","서비스","경남","4149","83912353","20240101"
"창원시 의창구","5","서비스","경북","10","40235","20240101"
"창원시 의창구","5","서비스","광주","3","16000","20240101"
"창원시 의창구","5","서비스","대구","21","6350","20240101"
"창원시 의창구","5","서비스","대전","6","25700","20240101"
"창원시 의창구","5","서비스","부산","68","175560","20240101"
"창원시 의창구","5","서비스","서울","55","250820","20240101"
"창원시 의창구","5","서비스","울산","10","35500","20240101"
"창원시 의창구","5","서비스","전남","4","19500","20240101"
"창원시 의창구","5","서비스","전북","7","24000","20240101"
"창원시 의창구","5","서비스","제주","3","22225","20240101"
"창원시 의창구","5","서비스","충남","3","300","20240101"
"창원시 의창구","5","식생활","강원","53","5585027","20240101"
"창원시 의창구","5","식생활","경기","349","9323050","20240101"
"창원시 의창구","5","식생활","경남","165429","3832819738","20240101"
"창원시 의창구","5","식생활","경북","135","2899300","20240101"
"창원시 의창구","5","식생활","광주","31","470000","20240101"
"창원시 의창구","5","식생활","대구","271","6116120","20240101"
"창원시 의창구","5","식생활","대전","37","1028920","20240101"
"창원시 의창구","5","식생활","부산","3215","91421386","20240101"
"창원시 의창구","5","식생활","서울","627","14488780","20240101"
"창원시 의창구","5","식생활","세종","11","132000","20240101"
"창원시 의창구","5","식생활","울산","68","848600","20240101"
"창원시 의창구","5","식생활","인천","100","2030800","20240101"
"창원시 의창구","5","식생활","전남","19","550600","20240101"
"창원시 의창구","5","식생활","전북","3","42000","20240101"
"창원시 의창구","5","식생활","제주","9","67900","20240101"
"창원시 의창구","5","식생활","충남","15","154100","20240101"
"창원시 의창구","5","식생활","충북","8","56000","20240101"
"창원시 의창구","5","여행","경기","5","260000","20240101"
"창원시 의창구","5","여행","경남","582","21468500","20240101"
"창원시 의창구","5","여행","대전","6","435000","20240101"
"창원시 의창구","5","여행","부산","6","340000","20240101"
"창원시 의창구","5","여행","서울","12","1673000","20240101"
"창원시 의창구","5","여행","세종","3","340000","20240101"
"창원시 의창구","5","여행","울산","3","150000","20240101"
"창원시 의창구","5","여행","인천","6","425000","20240101"
"창원시 의창구","5","유통","강원","63","1116770","20240101"
"창원시 의창구","5","유통","경기","1907","17052360","20240101"
"창원시 의창구","5","유통","경남","192416","2867381303","20240101"
"창원시 의창구","5","유통","경북","897","5929100","20240101"
"창원시 의창구","5","유통","광주","99","937780","20240101"
"창원시 의창구","5","유통","대구","856","6348080","20240101"
"창원시 의창구","5","유통","대전","358","2527820","20240101"
"창원시 의창구","5","유통","부산","5922","42268380","20240101"
"창원시 의창구","5","유통","서울","1938","16789870","20240101"
"창원시 의창구","5","유통","세종","73","378800","20240101"
"창원시 의창구","5","유통","울산","328","2911240","20240101"
"창원시 의창구","5","유통","인천","352","3103880","20240101"
"창원시 의창구","5","유통","전남","198","3165600","20240101"
"창원시 의창구","5","유통","전북","33","318330","20240101"
"창원시 의창구","5","유통","제주","142","942710","20240101"
"창원시 의창구","5","유통","충남","558","1854370","20240101"
"창원시 의창구","5","유통","충북","68","838010","20240101"
"창원시 의창구","5","유흥","강원","8","1130000","20240101"
"창원시 의창구","5","유흥","경기","3","1170000","20240101"
"창원시 의창구","5","유흥","경남","2557","157501900","20240101"
"창원시 의창구","5","유흥","경북","7","123000","20240101"
"창원시 의창구","5","유흥","대구","9","696000","20240101"
"창원시 의창구","5","유흥","부산","14","1356000","20240101"
"창원시 의창구","5","유흥","서울","3","6000","20240101"
"창원시 의창구","5","유흥","충북","3","666000","20240101"
"창원시 의창구","5","의료/미용","강원","13","8937000","20240101"
"창원시 의창구","5","의료/미용","경기","28","6526000","20240101"
"창원시 의창구","5","의료/미용","경남","60699","2770384499","20240101"
"창원시 의창구","5","의료/미용","경북","3","58900","20240101"
"창원시 의창구","5","의료/미용","대구","15","2463544","20240101"
"창원시 의창구","5","의료/미용","부산","374","20525800","20240101"
"창원시 의창구","5","의료/미용","서울","96","1421230","20240101"
"창원시 의창구","5","의료/미용","세종","3","453550","20240101"
"창원시 의창구","5","의료/미용","울산","3","123330","20240101"
"창원시 의창구","5","의료/미용","인천","3","30600","20240101"
"창원시 의창구","5","의료/미용","전남","9","2750640","20240101"
"창원시 의창구","5","의료/미용","충남","3","2700","20240101"
"창원시 의창구","5","의생활","경기","12","553000","20240101"
"창원시 의창구","5","의생활","경남","1340","88946340","20240101"
"창원시 의창구","5","의생활","전남","7","199500","20240101"
"창원시 의창구","5","자동차","경기","6","268201","20240101"
"창원시 의창구","5","자동차","경남","34609","2018583049","20240101"
"창원시 의창구","5","자동차","경북","18","885560","20240101"
"창원시 의창구","5","자동차","광주","3","150000","20240101"
"창원시 의창구","5","자동차","대구","26","953649","20240101"
"창원시 의창구","5","자동차","부산","107","5094815","20240101"
"창원시 의창구","5","자동차","서울","32","2025523","20240101"
"창원시 의창구","5","자동차","울산","3","80000","20240101"
"창원시 의창구","5","자동차","충북","6","876300","20240101"
"창원시 의창구","5","주거생활","경기","15","1215880","20240101"
"창원시 의창구","5","주거생활","경남","2719","198297475","20240101"
"창원시 의창구","5","주거생활","대구","6","230000","20240101"
"창원시 의창구","5","주거생활","부산","21","798006","20240101"
"창원시 의창구","5","주거생활","서울","4","61900","20240101"
"창원시 의창구","5","주거생활","인천","12","589843","20240101"
"창원시 의창구","6","교육","경기","5","136000","20240101"
"창원시 의창구","6","교육","경남","4103","373751950","20240101"
"창원시 의창구","6","교육","대전","3","958800","20240101"
"창원시 의창구","6","교육","부산","6","1111200","20240101"
"창원시 의창구","6","교육","서울","3","65770","20240101"
"창원시 의창구","6","기타","경남","2917","176768594","20240101"
